Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-17 20:46:00+00:00,60083.265625,60083.265625,60083.265625,60083.265625,60083.265625,8654848
2024-09-17 20:47:00+00:00,60125.57421875,60125.57421875,60125.57421875,60125.57421875,60125.57421875,15581184
2024-09-17 20:48:00+00:00,60087.2734375,60087.2734375,60087.2734375,60087.2734375,60087.2734375,688128
2024-09-17 20:49:00+00:00,60131.8359375,60131.8359375,60131.8359375,60131.8359375,60131.8359375,2584576
2024-09-17 20:50:00+00:00,60119.1953125,60119.1953125,60119.1953125,60119.1953125,60119.1953125,8241152
2024-09-17 20:52:00+00:00,60130.2109375,60130.2109375,60130.2109375,60130.2109375,60130.2109375,14585856
2024-09-17 20:53:00+00:00,60113.41015625,60113.41015625,60113.41015625,60113.41015625,60113.41015625,32419840
2024-09-17 20:54:00+00:00,60109.91796875,60109.91796875,60109.91796875,60109.91796875,60109.91796875,7094272
2024-09-17 20:56:00+00:00,60118.53515625,60118.53515625,60118.53515625,60118.53515625,60118.53515625,10039296
2024-09-17 20:57:00+00:00,60108.66796875,60108.66796875,60108.66796875,60108.66796875,60108.66796875,7786496
2024-09-17 20:58:00+00:00,60175.390625,60175.390625,60175.390625,60175.390625,60175.390625,0
2024-09-17 20:59:00+00:00,60157.44921875,60157.44921875,60157.44921875,60157.44921875,60157.44921875,6205440
2024-09-17 21:00:00+00:00,60137.09765625,60137.09765625,60137.09765625,60137.09765625,60137.09765625,5009408
2024-09-17 21:02:00+00:00,60190.7890625,60190.7890625,60190.7890625,60190.7890625,60190.7890625,0
2024-09-17 21:03:00+00:00,60206.27734375,60206.27734375,60206.27734375,60206.27734375,60206.27734375,0
2024-09-17 21:04:00+00:00,60219.48046875,60219.48046875,60219.48046875,60219.48046875,60219.48046875,0
2024-09-17 21:05:00+00:00,60196.98046875,60196.98046875,60196.98046875,60196.98046875,60196.98046875,0
2024-09-17 21:06:00+00:00,60218.12109375,60218.12109375,60218.12109375,60218.12109375,60218.12109375,0
2024-09-17 21:07:00+00:00,60224.6640625,60224.6640625,60224.6640625,60224.6640625,60224.6640625,0
2024-09-17 21:08:00+00:00,60277.7578125,60277.7578125,60277.7578125,60277.7578125,60277.7578125,0
2024-09-17 21:09:00+00:00,60290.09375,60290.09375,60290.09375,60290.09375,60290.09375,10084352
2024-09-17 21:10:00+00:00,60278.15625,60278.15625,60278.15625,60278.15625,60278.15625,0
2024-09-17 21:11:00+00:00,60297.96875,60297.96875,60297.96875,60297.96875,60297.96875,40017920
2024-09-17 21:12:00+00:00,60303.171875,60303.171875,60303.171875,60303.171875,60303.171875,413696
2024-09-17 21:14:00+00:00,60291.5390625,60291.5390625,60291.5390625,60291.5390625,60291.5390625,0
2024-09-17 21:16:00+00:00,60297.9765625,60297.9765625,60297.9765625,60297.9765625,60297.9765625,0
2024-09-17 21:17:00+00:00,60262.640625,60262.640625,60262.640625,60262.640625,60262.640625,0
2024-09-17 21:18:00+00:00,60274.77734375,60274.77734375,60274.77734375,60274.77734375,60274.77734375,1449984
2024-09-17 21:20:00+00:00,60318.66015625,60318.66015625,60318.66015625,60318.66015625,60318.66015625,0
2024-09-17 21:21:00+00:00,60346.73046875,60346.73046875,60346.73046875,60346.73046875,60346.73046875,1171456
2024-09-17 21:22:00+00:00,60316.078125,60316.078125,60316.078125,60316.078125,60316.078125,0
2024-09-17 21:23:00+00:00,60309.12109375,60309.12109375,60309.12109375,60309.12109375,60309.12109375,2445312
2024-09-17 21:24:00+00:00,60361.66015625,60361.66015625,60361.66015625,60361.66015625,60361.66015625,0
2024-09-17 21:26:00+00:00,60349.07421875,60349.07421875,60349.07421875,60349.07421875,60349.07421875,0
2024-09-17 21:28:00+00:00,60347.98828125,60347.98828125,60347.98828125,60347.98828125,60347.98828125,1679360
2024-09-17 21:29:00+00:00,60331.05078125,60331.05078125,60331.05078125,60331.05078125,60331.05078125,0
2024-09-17 21:30:00+00:00,60333.2890625,60333.2890625,60333.2890625,60333.2890625,60333.2890625,0
2024-09-17 21:32:00+00:00,60309.12890625,60309.12890625,60309.12890625,60309.12890625,60309.12890625,9601024
2024-09-17 21:33:00+00:00,60315.890625,60315.890625,60315.890625,60315.890625,60315.890625,16994304
2024-09-17 21:34:00+00:00,60305.0,60305.0,60305.0,60305.0,60305.0,0
2024-09-17 21:35:00+00:00,60322.19140625,60322.19140625,60322.19140625,60322.19140625,60322.19140625,0
2024-09-17 21:36:00+00:00,60354.1328125,60354.1328125,60354.1328125,60354.1328125,60354.1328125,4251648
2024-09-17 21:38:00+00:00,60363.8828125,60363.8828125,60363.8828125,60363.8828125,60363.8828125,0
2024-09-17 21:40:00+00:00,60394.41015625,60394.41015625,60394.41015625,60394.41015625,60394.41015625,0
2024-09-17 21:41:00+00:00,60394.6953125,60394.6953125,60394.6953125,60394.6953125,60394.6953125,0
2024-09-17 21:42:00+00:00,60398.3671875,60398.3671875,60398.3671875,60398.3671875,60398.3671875,0
2024-09-17 21:44:00+00:00,60390.05078125,60390.05078125,60390.05078125,60390.05078125,60390.05078125,0
2024-09-17 21:45:00+00:00,60394.03515625,60394.03515625,60394.03515625,60394.03515625,60394.03515625,1495040
2024-09-17 21:46:00+00:00,60383.89453125,60383.89453125,60383.89453125,60383.89453125,60383.89453125,3522560
2024-09-17 21:47:00+00:00,60336.90234375,60336.90234375,60336.90234375,60336.90234375,60336.90234375,1548288
2024-09-17 21:48:00+00:00,60361.12890625,60361.12890625,60361.12890625,60361.12890625,60361.12890625,0
2024-09-17 21:50:00+00:00,60372.578125,60372.578125,60372.578125,60372.578125,60372.578125,0
2024-09-17 21:52:00+00:00,60358.65625,60358.65625,60358.65625,60358.65625,60358.65625,1597440
2024-09-17 21:53:00+00:00,60336.375,60336.375,60336.375,60336.375,60336.375,569344
2024-09-17 21:54:00+00:00,60339.64453125,60339.64453125,60339.64453125,60339.64453125,60339.64453125,0
2024-09-17 21:56:00+00:00,60290.484375,60290.484375,60290.484375,60290.484375,60290.484375,0
2024-09-17 21:57:00+00:00,60316.3125,60316.3125,60316.3125,60316.3125,60316.3125,27193344
2024-09-17 21:58:00+00:00,60331.25,60331.25,60331.25,60331.25,60331.25,0
2024-09-17 21:59:00+00:00,60327.7890625,60327.7890625,60327.7890625,60327.7890625,60327.7890625,23748608
2024-09-17 22:00:00+00:00,60334.67578125,60334.67578125,60334.67578125,60334.67578125,60334.67578125,6180864
2024-09-17 22:02:00+00:00,60305.40625,60305.40625,60305.40625,60305.40625,60305.40625,0
2024-09-17 22:04:00+00:00,60230.484375,60230.484375,60230.484375,60230.484375,60230.484375,0
2024-09-17 22:05:00+00:00,60172.0703125,60172.0703125,60172.0703125,60172.0703125,60172.0703125,532480
2024-09-17 22:06:00+00:00,60164.59375,60164.59375,60164.59375,60164.59375,60164.59375,2048000
2024-09-17 22:08:00+00:00,60173.171875,60173.171875,60173.171875,60173.171875,60173.171875,22343680
2024-09-17 22:09:00+00:00,60186.7890625,60186.7890625,60186.7890625,60186.7890625,60186.7890625,2973696
2024-09-17 22:11:00+00:00,60250.671875,60250.671875,60250.671875,60250.671875,60250.671875,21200896
2024-09-17 22:12:00+00:00,60243.48046875,60243.48046875,60243.48046875,60243.48046875,60243.48046875,11075584
2024-09-17 22:14:00+00:00,60217.1640625,60217.1640625,60217.1640625,60217.1640625,60217.1640625,12800000
2024-09-17 22:16:00+00:00,60257.13671875,60257.13671875,60257.13671875,60257.13671875,60257.13671875,0
2024-09-17 22:17:00+00:00,60278.60546875,60278.60546875,60278.60546875,60278.60546875,60278.60546875,11247616
2024-09-17 22:18:00+00:00,60285.4453125,60285.4453125,60285.4453125,60285.4453125,60285.4453125,4702208
2024-09-17 22:20:00+00:00,60213.1328125,60213.1328125,60213.1328125,60213.1328125,60213.1328125,0
2024-09-17 22:21:00+00:00,60168.69140625,60168.69140625,60168.69140625,60168.69140625,60168.69140625,5464064
2024-09-17 22:22:00+00:00,60192.34765625,60192.34765625,60192.34765625,60192.34765625,60192.34765625,2412544
2024-09-17 22:23:00+00:00,60195.34375,60195.34375,60195.34375,60195.34375,60195.34375,20140032
2024-09-17 22:24:00+00:00,60204.58203125,60204.58203125,60204.58203125,60204.58203125,60204.58203125,0
2024-09-17 22:25:00+00:00,60158.70703125,60158.70703125,60158.70703125,60158.70703125,60158.70703125,892928
2024-09-17 22:26:00+00:00,60160.2890625,60160.2890625,60160.2890625,60160.2890625,60160.2890625,5005312
2024-09-17 22:27:00+00:00,60171.5,60171.5,60171.5,60171.5,60171.5,2473984
2024-09-17 22:28:00+00:00,60189.875,60189.875,60189.875,60189.875,60189.875,9801728
2024-09-17 22:29:00+00:00,60192.21875,60192.21875,60192.21875,60192.21875,60192.21875,0
2024-09-17 22:30:00+00:00,60193.77734375,60193.77734375,60193.77734375,60193.77734375,60193.77734375,483328
2024-09-17 22:31:00+00:00,60182.80078125,60182.80078125,60182.80078125,60182.80078125,60182.80078125,2375680
2024-09-17 22:32:00+00:00,60208.72265625,60208.72265625,60208.72265625,60208.72265625,60208.72265625,0
2024-09-17 22:33:00+00:00,60212.796875,60212.796875,60212.796875,60212.796875,60212.796875,811008
2024-09-17 22:34:00+00:00,60223.99609375,60223.99609375,60223.99609375,60223.99609375,60223.99609375,0
2024-09-17 22:35:00+00:00,60230.51171875,60230.51171875,60230.51171875,60230.51171875,60230.51171875,14831616
2024-09-17 22:36:00+00:00,60234.640625,60234.640625,60234.640625,60234.640625,60234.640625,1740800
2024-09-17 22:38:00+00:00,60243.109375,60243.109375,60243.109375,60243.109375,60243.109375,7540736
2024-09-17 22:40:00+00:00,60235.94140625,60235.94140625,60235.94140625,60235.94140625,60235.94140625,0
2024-09-17 22:41:00+00:00,60238.78125,60238.78125,60238.78125,60238.78125,60238.78125,0
2024-09-17 22:42:00+00:00,60245.14453125,60245.14453125,60245.14453125,60245.14453125,60245.14453125,0
2024-09-17 22:44:00+00:00,60271.515625,60271.515625,60271.515625,60271.515625,60271.515625,3305472
2024-09-17 22:45:00+00:00,60287.9375,60287.9375,60287.9375,60287.9375,60287.9375,458752
2024-09-17 22:47:00+00:00,60280.26953125,60280.26953125,60280.26953125,60280.26953125,60280.26953125,21069824
2024-09-17 22:48:00+00:00,60282.4453125,60282.4453125,60282.4453125,60282.4453125,60282.4453125,0
2024-09-17 22:50:00+00:00,60305.390625,60305.390625,60305.390625,60305.390625,60305.390625,0
2024-09-17 22:52:00+00:00,60317.3359375,60317.3359375,60317.3359375,60317.3359375,60317.3359375,7421952
2024-09-17 22:53:00+00:00,60311.203125,60311.203125,60311.203125,60311.203125,60311.203125,24657920
2024-09-17 22:54:00+00:00,60309.74609375,60309.74609375,60309.74609375,60309.74609375,60309.74609375,0
2024-09-17 22:55:00+00:00,60292.890625,60292.890625,60292.890625,60292.890625,60292.890625,0
2024-09-17 22:56:00+00:00,60279.5859375,60279.5859375,60279.5859375,60279.5859375,60279.5859375,10448896
2024-09-17 22:57:00+00:00,60283.82421875,60283.82421875,60283.82421875,60283.82421875,60283.82421875,0
2024-09-17 22:58:00+00:00,60277.4765625,60277.4765625,60277.4765625,60277.4765625,60277.4765625,0
2024-09-17 22:59:00+00:00,60274.16015625,60274.16015625,60274.16015625,60274.16015625,60274.16015625,1875968
2024-09-17 23:00:00+00:00,60268.16015625,60268.16015625,60268.16015625,60268.16015625,60268.16015625,0
2024-09-17 23:02:00+00:00,60199.9609375,60199.9609375,60199.9609375,60199.9609375,60199.9609375,0
2024-09-17 23:03:00+00:00,60157.4765625,60157.4765625,60157.4765625,60157.4765625,60157.4765625,12087296
2024-09-17 23:04:00+00:00,60186.671875,60186.671875,60186.671875,60186.671875,60186.671875,0
2024-09-17 23:05:00+00:00,60173.0546875,60173.0546875,60173.0546875,60173.0546875,60173.0546875,0
2024-09-17 23:06:00+00:00,60143.609375,60143.609375,60143.609375,60143.609375,60143.609375,0
2024-09-17 23:08:00+00:00,60045.12890625,60045.12890625,60045.12890625,60045.12890625,60045.12890625,0
2024-09-17 23:09:00+00:00,60041.76953125,60041.76953125,60041.76953125,60041.76953125,60041.76953125,3239936
2024-09-17 23:10:00+00:00,60084.01953125,60084.01953125,60084.01953125,60084.01953125,60084.01953125,0
2024-09-17 23:11:00+00:00,60080.1484375,60080.1484375,60080.1484375,60080.1484375,60080.1484375,12996608
2024-09-17 23:12:00+00:00,60098.6171875,60098.6171875,60098.6171875,60098.6171875,60098.6171875,5926912
2024-09-17 23:14:00+00:00,60101.16015625,60101.16015625,60101.16015625,60101.16015625,60101.16015625,11657216
2024-09-17 23:15:00+00:00,60099.84375,60099.84375,60099.84375,60099.84375,60099.84375,2027520
2024-09-17 23:17:00+00:00,60120.8984375,60120.8984375,60120.8984375,60120.8984375,60120.8984375,6836224
2024-09-17 23:18:00+00:00,60124.734375,60124.734375,60124.734375,60124.734375,60124.734375,1097728
2024-09-17 23:19:00+00:00,60129.54296875,60129.54296875,60129.54296875,60129.54296875,60129.54296875,0
2024-09-17 23:20:00+00:00,60144.37109375,60144.37109375,60144.37109375,60144.37109375,60144.37109375,0
2024-09-17 23:21:00+00:00,60152.88671875,60152.88671875,60152.88671875,60152.88671875,60152.88671875,0
2024-09-17 23:22:00+00:00,60184.1875,60184.1875,60184.1875,60184.1875,60184.1875,0
2024-09-17 23:23:00+00:00,60173.03515625,60173.03515625,60173.03515625,60173.03515625,60173.03515625,0
2024-09-17 23:24:00+00:00,60130.56640625,60130.56640625,60130.56640625,60130.56640625,60130.56640625,880640
2024-09-17 23:26:00+00:00,60169.5703125,60169.5703125,60169.5703125,60169.5703125,60169.5703125,0
2024-09-17 23:27:00+00:00,60205.72265625,60205.72265625,60205.72265625,60205.72265625,60205.72265625,6430720
2024-09-17 23:28:00+00:00,60208.26171875,60208.26171875,60208.26171875,60208.26171875,60208.26171875,9805824
2024-09-17 23:29:00+00:00,60200.578125,60200.578125,60200.578125,60200.578125,60200.578125,19218432
2024-09-17 23:30:00+00:00,60184.11328125,60184.11328125,60184.11328125,60184.11328125,60184.11328125,540672
2024-09-17 23:32:00+00:00,60173.84765625,60173.84765625,60173.84765625,60173.84765625,60173.84765625,2813952
2024-09-17 23:33:00+00:00,60175.05078125,60175.05078125,60175.05078125,60175.05078125,60175.05078125,0
2024-09-17 23:34:00+00:00,60180.81640625,60180.81640625,60180.81640625,60180.81640625,60180.81640625,212992
2024-09-17 23:35:00+00:00,60206.78125,60206.78125,60206.78125,60206.78125,60206.78125,1908736
2024-09-17 23:36:00+00:00,60218.96875,60218.96875,60218.96875,60218.96875,60218.96875,0
2024-09-17 23:38:00+00:00,60212.7421875,60212.7421875,60212.7421875,60212.7421875,60212.7421875,10014720
2024-09-17 23:40:00+00:00,60228.765625,60228.765625,60228.765625,60228.765625,60228.765625,0
2024-09-17 23:41:00+00:00,60239.203125,60239.203125,60239.203125,60239.203125,60239.203125,2543616
2024-09-17 23:42:00+00:00,60243.34765625,60243.34765625,60243.34765625,60243.34765625,60243.34765625,1015808
2024-09-17 23:44:00+00:00,60213.44140625,60213.44140625,60213.44140625,60213.44140625,60213.44140625,0
2024-09-17 23:45:00+00:00,60208.51171875,60208.51171875,60208.51171875,60208.51171875,60208.51171875,3342336
2024-09-17 23:46:00+00:00,60226.96875,60226.96875,60226.96875,60226.96875,60226.96875,0
2024-09-17 23:47:00+00:00,60258.53125,60258.53125,60258.53125,60258.53125,60258.53125,0
2024-09-17 23:48:00+00:00,60278.02734375,60278.02734375,60278.02734375,60278.02734375,60278.02734375,0
2024-09-17 23:50:00+00:00,60290.40625,60290.40625,60290.40625,60290.40625,60290.40625,0
2024-09-17 23:51:00+00:00,60310.23828125,60310.23828125,60310.23828125,60310.23828125,60310.23828125,86016
2024-09-17 23:53:00+00:00,60320.265625,60320.265625,60320.265625,60320.265625,60320.265625,9789440
2024-09-17 23:54:00+00:00,60317.2109375,60317.2109375,60317.2109375,60317.2109375,60317.2109375,348160
2024-09-17 23:56:00+00:00,60304.890625,60304.890625,60304.890625,60304.890625,60304.890625,6062080
2024-09-17 23:57:00+00:00,60304.125,60304.125,60304.125,60304.125,60304.125,0
2024-09-17 23:58:00+00:00,60326.3828125,60326.3828125,60326.3828125,60326.3828125,60326.3828125,1527808
2024-09-18 00:00:00+00:00,60316.3828125,60316.3828125,60316.3828125,60316.3828125,60316.3828125,1150976
2024-09-18 00:02:00+00:00,60324.41015625,60324.41015625,60324.41015625,60324.41015625,60324.41015625,0
2024-09-18 00:03:00+00:00,60306.48828125,60306.48828125,60306.48828125,60306.48828125,60306.48828125,2412544
2024-09-18 00:04:00+00:00,60335.484375,60335.484375,60335.484375,60335.484375,60335.484375,14397440
2024-09-18 00:05:00+00:00,60321.66015625,60321.66015625,60321.66015625,60321.66015625,60321.66015625,0
2024-09-18 00:06:00+00:00,60252.578125,60252.578125,60252.578125,60252.578125,60252.578125,0
2024-09-18 00:07:00+00:00,60261.328125,60261.328125,60261.328125,60261.328125,60261.328125,0
2024-09-18 00:08:00+00:00,60223.04296875,60223.04296875,60223.04296875,60223.04296875,60223.04296875,0
2024-09-18 00:09:00+00:00,60187.86328125,60187.86328125,60187.86328125,60187.86328125,60187.86328125,4141056
2024-09-18 00:10:00+00:00,60156.609375,60156.609375,60156.609375,60156.609375,60156.609375,0
2024-09-18 00:11:00+00:00,60151.71484375,60151.71484375,60151.71484375,60151.71484375,60151.71484375,30797824
2024-09-18 00:12:00+00:00,60179.58984375,60179.58984375,60179.58984375,60179.58984375,60179.58984375,0
2024-09-18 00:14:00+00:00,60163.05078125,60163.05078125,60163.05078125,60163.05078125,60163.05078125,6721536
2024-09-18 00:15:00+00:00,60145.9140625,60145.9140625,60145.9140625,60145.9140625,60145.9140625,303104
2024-09-18 00:16:00+00:00,60166.515625,60166.515625,60166.515625,60166.515625,60166.515625,307200
2024-09-18 00:17:00+00:00,60181.2890625,60181.2890625,60181.2890625,60181.2890625,60181.2890625,2863104
2024-09-18 00:18:00+00:00,60124.76953125,60124.76953125,60124.76953125,60124.76953125,60124.76953125,0
2024-09-18 00:19:00+00:00,60063.9296875,60063.9296875,60063.9296875,60063.9296875,60063.9296875,1556480
2024-09-18 00:20:00+00:00,60079.25390625,60079.25390625,60079.25390625,60079.25390625,60079.25390625,18411520
2024-09-18 00:21:00+00:00,60060.33203125,60060.33203125,60060.33203125,60060.33203125,60060.33203125,2416640
2024-09-18 00:22:00+00:00,60050.3984375,60050.3984375,60050.3984375,60050.3984375,60050.3984375,0
2024-09-18 00:23:00+00:00,60037.05859375,60037.05859375,60037.05859375,60037.05859375,60037.05859375,15392768
2024-09-18 00:24:00+00:00,60015.1328125,60015.1328125,60015.1328125,60015.1328125,60015.1328125,0
2024-09-18 00:25:00+00:00,60051.59765625,60051.59765625,60051.59765625,60051.59765625,60051.59765625,1183744
2024-09-18 00:26:00+00:00,60107.55078125,60107.55078125,60107.55078125,60107.55078125,60107.55078125,48349184
2024-09-18 00:27:00+00:00,60111.58984375,60111.58984375,60111.58984375,60111.58984375,60111.58984375,3010560
2024-09-18 00:29:00+00:00,60115.8203125,60115.8203125,60115.8203125,60115.8203125,60115.8203125,19542016
2024-09-18 00:30:00+00:00,60096.765625,60096.765625,60096.765625,60096.765625,60096.765625,14254080
2024-09-18 00:32:00+00:00,60010.2109375,60010.2109375,60010.2109375,60010.2109375,60010.2109375,0
2024-09-18 00:33:00+00:00,60014.9921875,60014.9921875,60014.9921875,60014.9921875,60014.9921875,0
2024-09-18 00:34:00+00:00,59993.26171875,59993.26171875,59993.26171875,59993.26171875,59993.26171875,8638464
2024-09-18 00:35:00+00:00,60001.26953125,60001.26953125,60001.26953125,60001.26953125,60001.26953125,23138304
2024-09-18 00:36:00+00:00,59965.98046875,59965.98046875,59965.98046875,59965.98046875,59965.98046875,0
2024-09-18 00:38:00+00:00,59913.9140625,59913.9140625,59913.9140625,59913.9140625,59913.9140625,12804096
2024-09-18 00:40:00+00:00,59982.2109375,59982.2109375,59982.2109375,59982.2109375,59982.2109375,23064576
2024-09-18 00:41:00+00:00,59949.57421875,59949.57421875,59949.57421875,59949.57421875,59949.57421875,21577728
2024-09-18 00:42:00+00:00,60000.3984375,60000.3984375,60000.3984375,60000.3984375,60000.3984375,1601536
2024-09-18 00:44:00+00:00,60024.56640625,60024.56640625,60024.56640625,60024.56640625,60024.56640625,42950656
2024-09-18 00:45:00+00:00,60087.23046875,60087.23046875,60087.23046875,60087.23046875,60087.23046875,17231872
2024-09-18 00:46:00+00:00,60211.42578125,60211.42578125,60211.42578125,60211.42578125,60211.42578125,13451264
2024-09-18 00:47:00+00:00,60249.23828125,60249.23828125,60249.23828125,60249.23828125,60249.23828125,57331712
